2026-06-19 23:34:10,405 | DEBUG | app.services.application_service | Company Name: Google
2026-06-19 23:59:55,090 | DEBUG | app.repos.application_repository | company name after refresh: Company 11
2026-06-19 23:59:55,090 | DEBUG | app.services.application_service | Application company ID: 14
2026-06-19 23:59:55,090 | DEBUG | app.services.application_service | Application name attr: Company 11
2026-06-19 23:59:55,090 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x0000015786941E10>
2026-06-19 23:59:55,090 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691AE10>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 88519, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 14, 'id': 14, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 88519, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x0000015786928290>}
2026-06-19 23:59:55,096 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x0000015786928290>
2026-06-19 23:59:55,097 | DEBUG | app.api.applications | Route company_name: Company 11
2026-06-19 23:59:55,113 | DEBUG | app.services.application_service | Company Name: Company 12
2026-06-19 23:59:55,115 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:55,118 | DEBUG | app.services.application_service | company CREATED: ID is 15, name=Company 12
2026-06-19 23:59:55,118 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 15, 'user_id': 2}
2026-06-19 23:59:55,118 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x0000015786948A90>
2026-06-19 23:59:55,118 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:55,123 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x0000015786948A90>
2026-06-19 23:59:55,131 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x0000015786949B10>
2026-06-19 23:59:55,131 | DEBUG | app.repos.application_repository | company name after refresh: Company 12
2026-06-19 23:59:55,131 | DEBUG | app.services.application_service | Application company ID: 15
2026-06-19 23:59:55,131 | DEBUG | app.services.application_service | Application name attr: Company 12
2026-06-19 23:59:55,131 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x0000015786948A90>
2026-06-19 23:59:55,131 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691B170>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 123358, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 15, 'id': 15, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 123358, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x0000015786949B10>}
2026-06-19 23:59:55,131 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x0000015786949B10>
2026-06-19 23:59:55,131 | DEBUG | app.api.applications | Route company_name: Company 12
2026-06-19 23:59:55,147 | DEBUG | app.services.application_service | Company Name: Company 13
2026-06-19 23:59:55,147 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:55,152 | DEBUG | app.services.application_service | company CREATED: ID is 16, name=Company 13
2026-06-19 23:59:55,152 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 16, 'user_id': 2}
2026-06-19 23:59:55,152 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x0000015786941210>
2026-06-19 23:59:55,152 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:55,163 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x0000015786941210>
2026-06-19 23:59:55,167 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x00000157864690D0>
2026-06-19 23:59:55,167 | DEBUG | app.repos.application_repository | company name after refresh: Company 13
2026-06-19 23:59:55,167 | DEBUG | app.services.application_service | Application company ID: 16
2026-06-19 23:59:55,168 | DEBUG | app.services.application_service | Application name attr: Company 13
2026-06-19 23:59:55,168 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x0000015786941210>
2026-06-19 23:59:55,168 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691AB70>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 158106, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 16, 'id': 16, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 158106, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x00000157864690D0>}
2026-06-19 23:59:55,168 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000157864690D0>
2026-06-19 23:59:55,168 | DEBUG | app.api.applications | Route company_name: Company 13
2026-06-19 23:59:55,182 | DEBUG | app.services.application_service | Company Name: Company 14
2026-06-19 23:59:55,182 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:55,182 | DEBUG | app.services.application_service | company CREATED: ID is 17, name=Company 14
2026-06-19 23:59:55,182 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 17, 'user_id': 2}
2026-06-19 23:59:55,182 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x00000157868D4A10>
2026-06-19 23:59:55,182 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:55,199 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x00000157868D4A10>
2026-06-19 23:59:55,201 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578695DA10>
2026-06-19 23:59:55,201 | DEBUG | app.repos.application_repository | company name after refresh: Company 14
2026-06-19 23:59:55,201 | DEBUG | app.services.application_service | Application company ID: 17
2026-06-19 23:59:55,201 | DEBUG | app.services.application_service | Application name attr: Company 14
2026-06-19 23:59:55,201 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000157868D4A10>
2026-06-19 23:59:55,201 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691B050>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 193296, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 17, 'id': 17, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 193296, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000001578695DA10>}
2026-06-19 23:59:55,201 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001578695DA10>
2026-06-19 23:59:55,201 | DEBUG | app.api.applications | Route company_name: Company 14
2026-06-19 23:59:55,983 | DEBUG | app.services.application_service | Company Name: Company 0
2026-06-19 23:59:55,986 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:55,992 | DEBUG | app.services.application_service | company CREATED: ID is 18, name=Company 0
2026-06-19 23:59:55,992 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 18, 'user_id': 3}
2026-06-19 23:59:55,992 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x00000157864A9410>
2026-06-19 23:59:55,992 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:55,996 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x00000157864A9410>
2026-06-19 23:59:56,002 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578694AD50>
2026-06-19 23:59:56,002 | DEBUG | app.repos.application_repository | company name after refresh: Company 0
2026-06-19 23:59:56,002 | DEBUG | app.services.application_service | Application company ID: 18
2026-06-19 23:59:56,002 | DEBUG | app.services.application_service | Application name attr: Company 0
2026-06-19 23:59:56,002 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000157864A9410>
2026-06-19 23:59:56,002 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x00000157868150D0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 992098, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 18, 'id': 18, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 55, 992098, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001578694AD50>}
2026-06-19 23:59:56,002 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001578694AD50>
2026-06-19 23:59:56,002 | DEBUG | app.api.applications | Route company_name: Company 0
2026-06-19 23:59:56,021 | DEBUG | app.services.application_service | Company Name: Company 1
2026-06-19 23:59:56,021 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,029 | DEBUG | app.services.application_service | company CREATED: ID is 19, name=Company 1
2026-06-19 23:59:56,029 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 19, 'user_id': 3}
2026-06-19 23:59:56,029 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001578692AB90>
2026-06-19 23:59:56,029 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,032 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001578692AB90>
2026-06-19 23:59:56,032 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578692B690>
2026-06-19 23:59:56,032 | DEBUG | app.repos.application_repository | company name after refresh: Company 1
2026-06-19 23:59:56,032 | DEBUG | app.services.application_service | Application company ID: 19
2026-06-19 23:59:56,032 | DEBUG | app.services.application_service | Application name attr: Company 1
2026-06-19 23:59:56,032 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001578692AB90>
2026-06-19 23:59:56,032 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x0000015786919610>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 32436, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 19, 'id': 19, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 32436, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001578692B690>}
2026-06-19 23:59:56,032 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001578692B690>
2026-06-19 23:59:56,032 | DEBUG | app.api.applications | Route company_name: Company 1
2026-06-19 23:59:56,053 | DEBUG | app.services.application_service | Company Name: Company 2
2026-06-19 23:59:56,057 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,067 | DEBUG | app.services.application_service | company CREATED: ID is 20, name=Company 2
2026-06-19 23:59:56,067 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 20, 'user_id': 3}
2026-06-19 23:59:56,067 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001578692AD10>
2026-06-19 23:59:56,067 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,067 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001578692AD10>
2026-06-19 23:59:56,079 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578692BF90>
2026-06-19 23:59:56,079 | DEBUG | app.repos.application_repository | company name after refresh: Company 2
2026-06-19 23:59:56,079 | DEBUG | app.services.application_service | Application company ID: 20
2026-06-19 23:59:56,079 | DEBUG | app.services.application_service | Application name attr: Company 2
2026-06-19 23:59:56,079 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001578692AD10>
2026-06-19 23:59:56,079 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x0000015786918110>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 67386, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 20, 'id': 20, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 67386, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001578692BF90>}
2026-06-19 23:59:56,079 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001578692BF90>
2026-06-19 23:59:56,081 | DEBUG | app.api.applications | Route company_name: Company 2
2026-06-19 23:59:56,098 | DEBUG | app.services.application_service | Company Name: Company 3
2026-06-19 23:59:56,101 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,108 | DEBUG | app.services.application_service | company CREATED: ID is 21, name=Company 3
2026-06-19 23:59:56,108 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 21, 'user_id': 3}
2026-06-19 23:59:56,108 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x0000015786948E50>
2026-06-19 23:59:56,108 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,112 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x0000015786948E50>
2026-06-19 23:59:56,112 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x0000015786942890>
2026-06-19 23:59:56,112 | DEBUG | app.repos.application_repository | company name after refresh: Company 3
2026-06-19 23:59:56,112 | DEBUG | app.services.application_service | Application company ID: 21
2026-06-19 23:59:56,112 | DEBUG | app.services.application_service | Application name attr: Company 3
2026-06-19 23:59:56,112 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x0000015786948E50>
2026-06-19 23:59:56,112 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691A3F0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 108778, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 21, 'id': 21, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 108778, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x0000015786942890>}
2026-06-19 23:59:56,112 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x0000015786942890>
2026-06-19 23:59:56,112 | DEBUG | app.api.applications | Route company_name: Company 3
2026-06-19 23:59:56,132 | DEBUG | app.services.application_service | Company Name: Company 4
2026-06-19 23:59:56,132 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,141 | DEBUG | app.services.application_service | company CREATED: ID is 22, name=Company 4
2026-06-19 23:59:56,145 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 22, 'user_id': 3}
2026-06-19 23:59:56,145 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x0000015786942950>
2026-06-19 23:59:56,145 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,148 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x0000015786942950>
2026-06-19 23:59:56,148 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578694B090>
2026-06-19 23:59:56,148 | DEBUG | app.repos.application_repository | company name after refresh: Company 4
2026-06-19 23:59:56,148 | DEBUG | app.services.application_service | Application company ID: 22
2026-06-19 23:59:56,148 | DEBUG | app.services.application_service | Application name attr: Company 4
2026-06-19 23:59:56,148 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x0000015786942950>
2026-06-19 23:59:56,148 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x00000157869188F0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 146099, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 22, 'id': 22, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 146099, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001578694B090>}
2026-06-19 23:59:56,148 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001578694B090>
2026-06-19 23:59:56,148 | DEBUG | app.api.applications | Route company_name: Company 4
2026-06-19 23:59:56,165 | DEBUG | app.services.application_service | Company Name: Company 5
2026-06-19 23:59:56,165 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,181 | DEBUG | app.services.application_service | company CREATED: ID is 23, name=Company 5
2026-06-19 23:59:56,181 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 23, 'user_id': 3}
2026-06-19 23:59:56,181 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x0000015786948A90>
2026-06-19 23:59:56,181 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,184 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x0000015786948A90>
2026-06-19 23:59:56,184 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x00000157868FA2D0>
2026-06-19 23:59:56,184 | DEBUG | app.repos.application_repository | company name after refresh: Company 5
2026-06-19 23:59:56,184 | DEBUG | app.services.application_service | Application company ID: 23
2026-06-19 23:59:56,184 | DEBUG | app.services.application_service | Application name attr: Company 5
2026-06-19 23:59:56,184 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x0000015786948A90>
2026-06-19 23:59:56,184 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691AA50>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 184653, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 23, 'id': 23, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 184653, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x00000157868FA2D0>}
2026-06-19 23:59:56,184 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000157868FA2D0>
2026-06-19 23:59:56,184 | DEBUG | app.api.applications | Route company_name: Company 5
2026-06-19 23:59:56,198 | DEBUG | app.services.application_service | Company Name: Company 6
2026-06-19 23:59:56,212 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,218 | DEBUG | app.services.application_service | company CREATED: ID is 24, name=Company 6
2026-06-19 23:59:56,218 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 24, 'user_id': 3}
2026-06-19 23:59:56,218 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001578694B410>
2026-06-19 23:59:56,218 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,222 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001578694B410>
2026-06-19 23:59:56,222 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x0000015786949CD0>
2026-06-19 23:59:56,226 | DEBUG | app.repos.application_repository | company name after refresh: Company 6
2026-06-19 23:59:56,226 | DEBUG | app.services.application_service | Application company ID: 24
2026-06-19 23:59:56,226 | DEBUG | app.services.application_service | Application name attr: Company 6
2026-06-19 23:59:56,226 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001578694B410>
2026-06-19 23:59:56,226 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x0000015786918890>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 218460, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 24, 'id': 24, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 218460, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x0000015786949CD0>}
2026-06-19 23:59:56,226 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x0000015786949CD0>
2026-06-19 23:59:56,226 | DEBUG | app.api.applications | Route company_name: Company 6
2026-06-19 23:59:56,246 | DEBUG | app.services.application_service | Company Name: Company 7
2026-06-19 23:59:56,249 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,251 | DEBUG | app.services.application_service | company CREATED: ID is 25, name=Company 7
2026-06-19 23:59:56,251 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 25, 'user_id': 3}
2026-06-19 23:59:56,251 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x0000015786983910>
2026-06-19 23:59:56,251 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,264 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x0000015786983910>
2026-06-19 23:59:56,264 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578692B850>
2026-06-19 23:59:56,264 | DEBUG | app.repos.application_repository | company name after refresh: Company 7
2026-06-19 23:59:56,264 | DEBUG | app.services.application_service | Application company ID: 25
2026-06-19 23:59:56,264 | DEBUG | app.services.application_service | Application name attr: Company 7
2026-06-19 23:59:56,264 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x0000015786983910>
2026-06-19 23:59:56,264 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691A870>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 251603, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 25, 'id': 25, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 251603, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001578692B850>}
2026-06-19 23:59:56,264 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001578692B850>
2026-06-19 23:59:56,264 | DEBUG | app.api.applications | Route company_name: Company 7
2026-06-19 23:59:56,283 | DEBUG | app.services.application_service | Company Name: Company 8
2026-06-19 23:59:56,283 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,283 | DEBUG | app.services.application_service | company CREATED: ID is 26, name=Company 8
2026-06-19 23:59:56,283 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 26, 'user_id': 3}
2026-06-19 23:59:56,283 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x0000015786949A90>
2026-06-19 23:59:56,283 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,299 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x0000015786949A90>
2026-06-19 23:59:56,299 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x00000157869805D0>
2026-06-19 23:59:56,299 | DEBUG | app.repos.application_repository | company name after refresh: Company 8
2026-06-19 23:59:56,299 | DEBUG | app.services.application_service | Application company ID: 26
2026-06-19 23:59:56,299 | DEBUG | app.services.application_service | Application name attr: Company 8
2026-06-19 23:59:56,299 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x0000015786949A90>
2026-06-19 23:59:56,299 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691AB10>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 293499, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 26, 'id': 26, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 293499, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x00000157869805D0>}
2026-06-19 23:59:56,299 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000157869805D0>
2026-06-19 23:59:56,299 | DEBUG | app.api.applications | Route company_name: Company 8
